symbol,fund_name,observed_at,market_date,last_price,nav,nav_bubble
عیار,صندوق طلای عیار مفید,2020-07-08 12:00:00+03:30,2020-07-08,35130.0,26146.0,34.36089650424539
عیار,صندوق طلای عیار مفید,2020-07-11 12:00:00+03:30,2020-07-11,35200.0,26404.0,33.313134373579764
عیار,صندوق طلای عیار مفید,2020-07-12 12:00:00+03:30,2020-07-12,35200.0,26663.0,32.018152495968195
عیار,صندوق طلای عیار مفید,2020-07-13 12:00:00+03:30,2020-07-13,36620.0,26920.0,36.03268945022288
عیار,صندوق طلای عیار مفید,2020-07-14 12:00:00+03:30,2020-07-14,35820.0,27186.0,31.75899359964688
عیار,صندوق طلای عیار مفید,2020-07-15 12:00:00+03:30,2020-07-15,35800.0,27453.0,30.40469165482825
عیار,صندوق طلای عیار مفید,2020-07-18 12:00:00+03:30,2020-07-18,36480.0,27718.0,31.61122736128148
عیار,صندوق طلای عیار مفید,2020-07-19 12:00:00+03:30,2020-07-19,36000.0,27990.0,28.617363344051448
عیار,صندوق طلای عیار مفید,2020-07-20 12:00:00+03:30,2020-07-20,32600.0,27754.0,17.4605462275708
عیار,صندوق طلای عیار مفید,2020-07-21 12:00:00+03:30,2020-07-21,31450.0,26630.0,18.09988734509951
عیار,صندوق طلای عیار مفید,2020-07-22 12:00:00+03:30,2020-07-22,31949.0,26794.0,19.239381951183105
عیار,صندوق طلای عیار مفید,2020-07-25 12:00:00+03:30,2020-07-25,33200.0,26988.0,23.01763746850452
عیار,صندوق طلای عیار مفید,2020-07-26 12:00:00+03:30,2020-07-26,34880.0,27253.0,27.98590980809452
عیار,صندوق طلای عیار مفید,2020-07-27 12:00:00+03:30,2020-07-27,35448.0,27529.0,28.766028551709105
عیار,صندوق طلای عیار مفید,2020-07-28 12:00:00+03:30,2020-07-28,35152.0,27798.0,26.455140657601262
عیار,صندوق طلای عیار مفید,2020-07-29 12:00:00+03:30,2020-07-29,34580.0,28072.0,23.1832430891992
عیار,صندوق طلای عیار مفید,2020-08-01 12:00:00+03:30,2020-08-01,34747.0,28346.0,22.58166937133987
عیار,صندوق طلای عیار مفید,2020-08-02 12:00:00+03:30,2020-08-02,33650.0,28619.0,17.5792305810825
عیار,صندوق طلای عیار مفید,2020-08-03 12:00:00+03:30,2020-08-03,33955.0,28840.0,17.735783633841887
عیار,صندوق طلای عیار مفید,2020-08-04 12:00:00+03:30,2020-08-04,33430.0,29096.0,14.895518284300246
عیار,صندوق طلای عیار مفید,2020-08-05 12:00:00+03:30,2020-08-05,33959.0,29405.0,15.487162047270871
عیار,صندوق طلای عیار مفید,2020-08-09 12:00:00+03:30,2020-08-09,29015.0,29112.0,-0.3331959329486123
عیار,صندوق طلای عیار مفید,2020-08-10 12:00:00+03:30,2020-08-10,31350.0,28824.0,8.76353039134055
عیار,صندوق طلای عیار مفید,2020-08-11 12:00:00+03:30,2020-08-11,31750.0,28535.0,11.266865253197828
عیار,صندوق طلای عیار مفید,2020-08-12 12:00:00+03:30,2020-08-12,30600.0,28258.0,8.287918465567273
عیار,صندوق طلای عیار مفید,2020-08-15 12:00:00+03:30,2020-08-15,29200.0,27983.0,4.34906907765429
عیار,صندوق طلای عیار مفید,2020-08-16 12:00:00+03:30,2020-08-16,30110.0,27703.0,8.688589683427788
عیار,صندوق طلای عیار مفید,2020-08-17 12:00:00+03:30,2020-08-17,32181.0,27980.0,15.014295925661186
عیار,صندوق طلای عیار مفید,2020-08-18 12:00:00+03:30,2020-08-18,31990.0,27753.0,15.266818001657478
عیار,صندوق طلای عیار مفید,2020-08-19 12:00:00+03:30,2020-08-19,31299.0,27929.0,12.06631100290021
عیار,صندوق طلای عیار مفید,2020-08-22 12:00:00+03:30,2020-08-22,30167.0,27346.0,10.315951144591532
عیار,صندوق طلای عیار مفید,2020-08-23 12:00:00+03:30,2020-08-23,30486.0,27490.0,10.898508548563116
عیار,صندوق طلای عیار مفید,2020-08-24 12:00:00+03:30,2020-08-24,30460.0,27324.0,11.477089737959304
عیار,صندوق طلای عیار مفید,2020-08-25 12:00:00+03:30,2020-08-25,30790.0,27413.0,12.318972750155035
عیار,صندوق طلای عیار مفید,2020-08-26 12:00:00+03:30,2020-08-26,31900.0,27685.0,15.224851002347842
عیار,صندوق طلای عیار مفید,2020-08-31 12:00:00+03:30,2020-08-31,33000.0,27954.0,18.051083923588752
عیار,صندوق طلای عیار مفید,2020-09-01 12:00:00+03:30,2020-09-01,36096.0,28225.0,27.88662533215235
عیار,صندوق طلای عیار مفید,2020-09-02 12:00:00+03:30,2020-09-02,36730.0,28508.0,28.841027080117858
عیار,صندوق طلای عیار مفید,2020-09-05 12:00:00+03:30,2020-09-05,35200.0,28787.0,22.277416889568208
عیار,صندوق طلای عیار مفید,2020-09-06 12:00:00+03:30,2020-09-06,36995.0,29070.0,27.261781905744755
عیار,صندوق طلای عیار مفید,2020-09-07 12:00:00+03:30,2020-09-07,36301.0,29356.0,23.657855293636736
عیار,صندوق طلای عیار مفید,2020-09-08 12:00:00+03:30,2020-09-08,39700.0,29643.0,33.927065411732954
عیار,صندوق طلای عیار مفید,2020-09-09 12:00:00+03:30,2020-09-09,38960.0,29935.0,30.14865542007683
عیار,صندوق طلای عیار مفید,2020-09-12 12:00:00+03:30,2020-09-12,40998.0,30228.0,35.62921794362842
عیار,صندوق طلای عیار مفید,2020-09-13 12:00:00+03:30,2020-09-13,44697.0,30493.0,46.58118256649067
عیار,صندوق طلای عیار مفید,2020-09-14 12:00:00+03:30,2020-09-14,47249.0,30826.0,53.27645494063453
عیار,صندوق طلای عیار مفید,2020-09-15 12:00:00+03:30,2020-09-15,42089.0,31130.0,35.20398329585609
عیار,صندوق طلای عیار مفید,2020-09-16 12:00:00+03:30,2020-09-16,40700.0,31399.0,29.62196248288162
عیار,صندوق طلای عیار مفید,2020-09-19 12:00:00+03:30,2020-09-19,37519.0,31742.0,18.199861382395564
عیار,صندوق طلای عیار مفید,2020-09-20 12:00:00+03:30,2020-09-20,39450.0,33313.0,18.4222375649146
عیار,صندوق طلای عیار مفید,2020-09-21 12:00:00+03:30,2020-09-21,36200.0,33084.0,9.41845000604522
عیار,صندوق طلای عیار مفید,2020-09-22 12:00:00+03:30,2020-09-22,37120.0,33598.0,10.48276683135901
عیار,صندوق طلای عیار مفید,2020-09-23 12:00:00+03:30,2020-09-23,39196.0,34302.0,14.267389656579793
عیار,صندوق طلای عیار مفید,2020-09-26 12:00:00+03:30,2020-09-26,39313.0,33588.0,17.04477789686793
عیار,صندوق طلای عیار مفید,2020-09-27 12:00:00+03:30,2020-09-27,38460.0,33812.0,13.746598840648293
عیار,صندوق طلای عیار مفید,2020-09-28 12:00:00+03:30,2020-09-28,37200.0,34070.0,9.18696800704432
عیار,صندوق طلای عیار مفید,2020-09-29 12:00:00+03:30,2020-09-29,37950.0,34437.0,10.201237041554142
عیار,صندوق طلای عیار مفید,2020-09-30 12:00:00+03:30,2020-09-30,39647.0,36035.0,10.023588178160123
عیار,صندوق طلای عیار مفید,2020-10-03 12:00:00+03:30,2020-10-03,37600.0,36029.0,4.360376363484971
عیار,صندوق طلای عیار مفید,2020-10-04 12:00:00+03:30,2020-10-04,34533.0,34419.0,0.3312124117493245
عیار,صندوق طلای عیار مفید,2020-10-05 12:00:00+03:30,2020-10-05,35980.0,35934.0,0.1280124673011632
عیار,صندوق طلای عیار مفید,2020-10-06 12:00:00+03:30,2020-10-06,36969.0,36450.0,1.4238683127572016
عیار,صندوق طلای عیار مفید,2020-10-07 12:00:00+03:30,2020-10-07,35903.0,36395.0,-1.3518340431377938
عیار,صندوق طلای عیار مفید,2020-10-10 12:00:00+03:30,2020-10-10,38941.0,37869.0,2.830811481686868
عیار,صندوق طلای عیار مفید,2020-10-11 12:00:00+03:30,2020-10-11,39800.0,39757.0,0.1081570541036798
عیار,صندوق طلای عیار مفید,2020-10-12 12:00:00+03:30,2020-10-12,39738.0,39975.0,-0.5928705440900562
عیار,صندوق طلای عیار مفید,2020-10-13 12:00:00+03:30,2020-10-13,40290.0,40999.0,-1.7293104709870972
عیار,صندوق طلای عیار مفید,2020-10-14 12:00:00+03:30,2020-10-14,38822.0,39683.0,-2.169694831539954
عیار,صندوق طلای عیار مفید,2020-10-18 12:00:00+03:30,2020-10-18,37150.0,38232.0,-2.8300899769826326
عیار,صندوق طلای عیار مفید,2020-10-19 12:00:00+03:30,2020-10-19,34900.0,36906.0,-5.435430553297567
عیار,صندوق طلای عیار مفید,2020-10-20 12:00:00+03:30,2020-10-20,31430.0,35173.0,-10.64168538367498
عیار,صندوق طلای عیار مفید,2020-10-21 12:00:00+03:30,2020-10-21,33299.0,35461.0,-6.096838780632244
عیار,صندوق طلای عیار مفید,2020-10-24 12:00:00+03:30,2020-10-24,33745.0,36074.0,-6.45617342130066
عیار,صندوق طلای عیار مفید,2020-10-26 12:00:00+03:30,2020-10-26,31910.0,34155.0,-6.57297613819353
عیار,صندوق طلای عیار مفید,2020-10-27 12:00:00+03:30,2020-10-27,32320.0,34264.0,-5.673593275741303
عیار,صندوق طلای عیار مفید,2020-10-28 12:00:00+03:30,2020-10-28,31556.0,33216.0,-4.997591522157996
عیار,صندوق طلای عیار مفید,2020-10-31 12:00:00+03:30,2020-10-31,29799.0,31722.0,-6.062038963495366
عیار,صندوق طلای عیار مفید,2020-11-01 12:00:00+03:30,2020-11-01,30943.0,32017.0,-3.354467938907455
عیار,صندوق طلای عیار مفید,2020-11-02 12:00:00+03:30,2020-11-02,33900.0,33716.0,0.5457349626290189
عیار,صندوق طلای عیار مفید,2020-11-04 12:00:00+03:30,2020-11-04,36969.0,35383.0,4.482378543368284
عیار,صندوق طلای عیار مفید,2020-11-07 12:00:00+03:30,2020-11-07,33273.0,33814.0,-1.5999290234813983
عیار,صندوق طلای عیار مفید,2020-11-08 12:00:00+03:30,2020-11-08,30670.0,31969.0,-4.0633113328537025
عیار,صندوق طلای عیار مفید,2020-11-09 12:00:00+03:30,2020-11-09,32650.0,33548.0,-2.6767616549421724
عیار,صندوق طلای عیار مفید,2020-11-10 12:00:00+03:30,2020-11-10,32450.0,33461.0,-3.0214279310241774
عیار,صندوق طلای عیار مفید,2020-11-11 12:00:00+03:30,2020-11-11,32597.0,33037.0,-1.3318400581166572
عیار,صندوق طلای عیار مفید,2020-11-14 12:00:00+03:30,2020-11-14,31553.0,32226.0,-2.088375845590517
عیار,صندوق طلای عیار مفید,2020-11-15 12:00:00+03:30,2020-11-15,30540.0,30929.0,-1.257719292573313
عیار,صندوق طلای عیار مفید,2020-11-16 12:00:00+03:30,2020-11-16,31236.0,31465.0,-0.7277927856348324
عیار,صندوق طلای عیار مفید,2020-11-17 12:00:00+03:30,2020-11-17,30170.0,30522.0,-1.1532664962977524
عیار,صندوق طلای عیار مفید,2020-11-18 12:00:00+03:30,2020-11-18,29300.0,29316.0,-0.0545777050075044
عیار,صندوق طلای عیار مفید,2020-11-21 12:00:00+03:30,2020-11-21,29861.0,29776.0,0.2854648038688877
عیار,صندوق طلای عیار مفید,2020-11-22 12:00:00+03:30,2020-11-22,29072.0,29032.0,0.137779002480022
عیار,صندوق طلای عیار مفید,2020-11-23 12:00:00+03:30,2020-11-23,29350.0,29295.0,0.1877453490356716
عیار,صندوق طلای عیار مفید,2020-11-24 12:00:00+03:30,2020-11-24,27870.0,28136.0,-0.9454080181973272
عیار,صندوق طلای عیار مفید,2020-11-25 12:00:00+03:30,2020-11-25,27160.0,27346.0,-0.680172602940101
عیار,صندوق طلای عیار مفید,2020-11-28 12:00:00+03:30,2020-11-28,26640.0,27345.0,-2.578167855183763
عیار,صندوق طلای عیار مفید,2020-11-29 12:00:00+03:30,2020-11-29,26850.0,27383.0,-1.9464631340612788
عیار,صندوق طلای عیار مفید,2020-11-30 12:00:00+03:30,2020-11-30,28500.0,28190.0,1.0996807378503015
عیار,صندوق طلای عیار مفید,2020-12-01 12:00:00+03:30,2020-12-01,29300.0,29574.0,-0.9264894840062216
عیار,صندوق طلای عیار مفید,2020-12-02 12:00:00+03:30,2020-12-02,28499.0,29340.0,-2.8663940013633264
عیار,صندوق طلای عیار مفید,2020-12-05 12:00:00+03:30,2020-12-05,28633.0,30020.0,-4.620253164556963
عیار,صندوق طلای عیار مفید,2020-12-06 12:00:00+03:30,2020-12-06,29621.0,31053.0,-4.611470711364441
عیار,صندوق طلای عیار مفید,2020-12-07 12:00:00+03:30,2020-12-07,29999.0,30745.0,-2.426410798503822
عیار,صندوق طلای عیار مفید,2020-12-08 12:00:00+03:30,2020-12-08,30624.0,31612.0,-3.1253954194609643
عیار,صندوق طلای عیار مفید,2020-12-09 12:00:00+03:30,2020-12-09,31698.0,32339.0,-1.9821268437490336
عیار,صندوق طلای عیار مفید,2020-12-12 12:00:00+03:30,2020-12-12,30370.0,30951.0,-1.8771606733223485
عیار,صندوق طلای عیار مفید,2020-12-13 12:00:00+03:30,2020-12-13,29150.0,30340.0,-3.9222148978246536
عیار,صندوق طلای عیار مفید,2020-12-14 12:00:00+03:30,2020-12-14,29005.0,30341.0,-4.403282686793448
عیار,صندوق طلای عیار مفید,2020-12-15 12:00:00+03:30,2020-12-15,29520.0,30738.0,-3.9625219597891856
عیار,صندوق طلای عیار مفید,2020-12-16 12:00:00+03:30,2020-12-16,29319.0,30452.0,-3.720609483777749
عیار,صندوق طلای عیار مفید,2020-12-19 12:00:00+03:30,2020-12-19,29030.0,29917.0,-2.9648694722064377
عیار,صندوق طلای عیار مفید,2020-12-20 12:00:00+03:30,2020-12-20,28800.0,29979.0,-3.932752927048934
عیار,صندوق طلای عیار مفید,2020-12-21 12:00:00+03:30,2020-12-21,28771.0,30011.0,-4.131818333277798
عیار,صندوق طلای عیار مفید,2020-12-22 12:00:00+03:30,2020-12-22,28800.0,29751.0,-3.1965312090349904
عیار,صندوق طلای عیار مفید,2020-12-23 12:00:00+03:30,2020-12-23,28989.0,30411.0,-4.675939627108612
عیار,صندوق طلای عیار مفید,2020-12-26 12:00:00+03:30,2020-12-26,28490.0,30412.0,-6.319873734052347
عیار,صندوق طلای عیار مفید,2020-12-27 12:00:00+03:30,2020-12-27,28707.0,30107.0,-4.650081376424088
عیار,صندوق طلای عیار مفید,2020-12-28 12:00:00+03:30,2020-12-28,28510.0,29949.0,-4.80483488597282
عیار,صندوق طلای عیار مفید,2020-12-29 12:00:00+03:30,2020-12-29,28550.0,29782.0,-4.136726882009267
عیار,صندوق طلای عیار مفید,2020-12-30 12:00:00+03:30,2020-12-30,28200.0,29696.0,-5.037715517241379
عیار,صندوق طلای عیار مفید,2021-01-02 12:00:00+03:30,2021-01-02,28520.0,29562.0,-3.5247953453758205
عیار,صندوق طلای عیار مفید,2021-01-03 12:00:00+03:30,2021-01-03,29130.0,30018.0,-2.9582250649610233
عیار,صندوق طلای عیار مفید,2021-01-04 12:00:00+03:30,2021-01-04,30000.0,30678.0,-2.2100528065714844
عیار,صندوق طلای عیار مفید,2021-01-05 12:00:00+03:30,2021-01-05,31333.0,31271.0,0.1982667647340986
عیار,صندوق طلای عیار مفید,2021-01-06 12:00:00+03:30,2021-01-06,31000.0,30888.0,0.3626003626003626
عیار,صندوق طلای عیار مفید,2021-01-09 12:00:00+03:30,2021-01-09,27780.0,29324.0,-5.265311690083208
عیار,صندوق طلای عیار مفید,2021-01-10 12:00:00+03:30,2021-01-10,28161.0,28598.0,-1.5280788866354291
عیار,صندوق طلای عیار مفید,2021-01-11 12:00:00+03:30,2021-01-11,27840.0,28203.0,-1.2870971173279435
عیار,صندوق طلای عیار مفید,2021-01-12 12:00:00+03:30,2021-01-12,28010.0,28569.0,-1.9566663166369145
عیار,صندوق طلای عیار مفید,2021-01-13 12:00:00+03:30,2021-01-13,27115.0,27667.0,-1.9951566848592184
عیار,صندوق طلای عیار مفید,2021-01-16 12:00:00+03:30,2021-01-16,24642.0,26300.0,-6.3041825095057025
عیار,صندوق طلای عیار مفید,2021-01-18 12:00:00+03:30,2021-01-18,23834.0,25044.0,-4.8314965660437625
عیار,صندوق طلای عیار مفید,2021-01-19 12:00:00+03:30,2021-01-19,26099.0,26309.0,-0.7982059371317801
عیار,صندوق طلای عیار مفید,2021-01-20 12:00:00+03:30,2021-01-20,26489.0,26550.0,-0.2297551789077213
عیار,صندوق طلای عیار مفید,2021-01-23 12:00:00+03:30,2021-01-23,25880.0,26403.0,-1.980835511116161
عیار,صندوق طلای عیار مفید,2021-01-24 12:00:00+03:30,2021-01-24,26485.0,27372.0,-3.240537775829315
عیار,صندوق طلای عیار مفید,2021-01-25 12:00:00+03:30,2021-01-25,26385.0,27237.0,-3.1280978081286483
عیار,صندوق طلای عیار مفید,2021-01-26 12:00:00+03:30,2021-01-26,25250.0,26232.0,-3.7435193656602626
عیار,صندوق طلای عیار مفید,2021-01-27 12:00:00+03:30,2021-01-27,25807.0,26848.0,-3.87738379022646
عیار,صندوق طلای عیار مفید,2021-01-30 12:00:00+03:30,2021-01-30,27053.0,27820.0,-2.7570093457943927
عیار,صندوق طلای عیار مفید,2021-01-31 12:00:00+03:30,2021-01-31,27697.0,28346.0,-2.289564665208495
عیار,صندوق طلای عیار مفید,2021-02-01 12:00:00+03:30,2021-02-01,27300.0,28048.0,-2.6668568168853395
عیار,صندوق طلای عیار مفید,2021-02-02 12:00:00+03:30,2021-02-02,27221.0,28061.0,-2.993478493282492
عیار,صندوق طلای عیار مفید,2021-02-03 12:00:00+03:30,2021-02-03,26994.0,27707.0,-2.5733569134153824
عیار,صندوق طلای عیار مفید,2021-02-06 12:00:00+03:30,2021-02-06,27061.0,27777.0,-2.577672174820895
عیار,صندوق طلای عیار مفید,2021-02-07 12:00:00+03:30,2021-02-07,27541.0,28109.0,-2.02070511224163
عیار,صندوق طلای عیار مفید,2021-02-08 12:00:00+03:30,2021-02-08,28722.0,29184.0,-1.5830592105263157
عیار,صندوق طلای عیار مفید,2021-02-09 12:00:00+03:30,2021-02-09,29400.0,29694.0,-0.99009900990099
عیار,صندوق طلای عیار مفید,2021-02-13 12:00:00+03:30,2021-02-13,30538.0,30683.0,-0.4725743897272105
عیار,صندوق طلای عیار مفید,2021-02-14 12:00:00+03:30,2021-02-14,29913.0,30561.0,-2.1203494650044172
عیار,صندوق طلای عیار مفید,2021-02-15 12:00:00+03:30,2021-02-15,29350.0,30010.0,-2.1992669110296568
عیار,صندوق طلای عیار مفید,2021-02-16 12:00:00+03:30,2021-02-16,29750.0,30457.0,-2.321305447023673
عیار,صندوق طلای عیار مفید,2021-02-17 12:00:00+03:30,2021-02-17,29550.0,30089.0,-1.7913523214463756
عیار,صندوق طلای عیار مفید,2021-02-20 12:00:00+03:30,2021-02-20,28500.0,28987.0,-1.6800634767309486
عیار,صندوق طلای عیار مفید,2021-02-21 12:00:00+03:30,2021-02-21,28000.0,28023.0,-0.0820754380330442
عیار,صندوق طلای عیار مفید,2021-02-22 12:00:00+03:30,2021-02-22,28019.0,28004.0,0.0535637766033423
عیار,صندوق طلای عیار مفید,2021-02-23 12:00:00+03:30,2021-02-23,28221.0,28254.0,-0.116797621575706
عیار,صندوق طلای عیار مفید,2021-02-24 12:00:00+03:30,2021-02-24,28486.0,28673.0,-0.6521814947860356
عیار,صندوق طلای عیار مفید,2021-02-27 12:00:00+03:30,2021-02-27,28040.0,28323.0,-0.9991879391307418
عیار,صندوق طلای عیار مفید,2021-02-28 12:00:00+03:30,2021-02-28,27919.0,27988.0,-0.2465342289552665
عیار,صندوق طلای عیار مفید,2021-03-01 12:00:00+03:30,2021-03-01,28170.0,28343.0,-0.6103799880040928
عیار,صندوق طلای عیار مفید,2021-03-02 12:00:00+03:30,2021-03-02,27550.0,27729.0,-0.645533556925962
عیار,صندوق طلای عیار مفید,2021-03-03 12:00:00+03:30,2021-03-03,27689.0,27738.0,-0.1766529670488139
عیار,صندوق طلای عیار مفید,2021-03-06 12:00:00+03:30,2021-03-06,26207.0,26410.0,-0.7686482393032942
عیار,صندوق طلای عیار مفید,2021-03-07 12:00:00+03:30,2021-03-07,26150.0,26614.0,-1.743443300518524
عیار,صندوق طلای عیار مفید,2021-03-08 12:00:00+03:30,2021-03-08,26170.0,26432.0,-0.9912227602905568
عیار,صندوق طلای عیار مفید,2021-03-09 12:00:00+03:30,2021-03-09,25950.0,26356.0,-1.5404461982091364
عیار,صندوق طلای عیار مفید,2021-03-10 12:00:00+03:30,2021-03-10,26230.0,26379.0,-0.5648432465218545
عیار,صندوق طلای عیار مفید,2021-03-13 12:00:00+03:30,2021-03-13,26891.0,27340.0,-1.642282370153621
عیار,صندوق طلای عیار مفید,2021-03-14 12:00:00+03:30,2021-03-14,26615.0,26495.0,0.4529156444612191
عیار,صندوق طلای عیار مفید,2021-03-15 12:00:00+03:30,2021-03-15,26590.0,26608.0,-0.0676488274203247
عیار,صندوق طلای عیار مفید,2021-03-16 12:00:00+03:30,2021-03-16,27000.0,27135.0,-0.4975124378109453
عیار,صندوق طلای عیار مفید,2021-03-17 12:00:00+03:30,2021-03-17,27480.0,27841.0,-1.2966488272691354
عیار,صندوق طلای عیار مفید,2021-03-27 12:00:00+03:30,2021-03-27,27604.0,28025.0,-1.5022301516503125
عیار,صندوق طلای عیار مفید,2021-03-28 12:00:00+03:30,2021-03-28,28248.0,28628.0,-1.3273718038284197
عیار,صندوق طلای عیار مفید,2021-03-30 12:00:00+03:30,2021-03-30,28150.0,28373.0,-0.7859584816550946
عیار,صندوق طلای عیار مفید,2021-03-31 12:00:00+03:30,2021-03-31,28022.0,28271.0,-0.8807612040606982
عیار,صندوق طلای عیار مفید,2021-04-03 12:00:00+03:30,2021-04-03,27000.0,27115.0,-0.4241194910566107
عیار,صندوق طلای عیار مفید,2021-04-04 12:00:00+03:30,2021-04-04,26951.0,27377.0,-1.5560506994922745
عیار,صندوق طلای عیار مفید,2021-04-05 12:00:00+03:30,2021-04-05,27096.0,27424.0,-1.1960326721120187
عیار,صندوق طلای عیار مفید,2021-04-06 12:00:00+03:30,2021-04-06,27115.0,27510.0,-1.4358415121773902
عیار,صندوق طلای عیار مفید,2021-04-07 12:00:00+03:30,2021-04-07,27000.0,27391.0,-1.4274761783067431
عیار,صندوق طلای عیار مفید,2021-04-10 12:00:00+03:30,2021-04-10,26100.0,26113.0,-0.049783632673381
عیار,صندوق طلای عیار مفید,2021-04-11 12:00:00+03:30,2021-04-11,26050.0,26422.0,-1.4079176443872532
عیار,صندوق طلای عیار مفید,2021-04-12 12:00:00+03:30,2021-04-12,26369.0,26643.0,-1.0284127162857035
عیار,صندوق طلای عیار مفید,2021-04-13 12:00:00+03:30,2021-04-13,26206.0,26487.0,-1.060897798920225
عیار,صندوق طلای عیار مفید,2021-04-14 12:00:00+03:30,2021-04-14,26410.0,26652.0,-0.9079993996698184
عیار,صندوق طلای عیار مفید,2021-04-17 12:00:00+03:30,2021-04-17,26500.0,26725.0,-0.841908325537886
عیار,صندوق طلای عیار مفید,2021-04-18 12:00:00+03:30,2021-04-18,26057.0,26233.0,-0.6709106850150574
عیار,صندوق طلای عیار مفید,2021-04-19 12:00:00+03:30,2021-04-19,25630.0,25836.0,-0.7973370490788048
عیار,صندوق طلای عیار مفید,2021-04-20 12:00:00+03:30,2021-04-20,25081.0,25471.0,-1.5311530760472694
عیار,صندوق طلای عیار مفید,2021-04-21 12:00:00+03:30,2021-04-21,25190.0,25601.0,-1.6054060388266085
عیار,صندوق طلای عیار مفید,2021-04-24 12:00:00+03:30,2021-04-24,25138.0,25369.0,-0.91056013244511
عیار,صندوق طلای عیار مفید,2021-04-25 12:00:00+03:30,2021-04-25,25248.0,25677.0,-1.6707559294310084
عیار,صندوق طلای عیار مفید,2021-04-26 12:00:00+03:30,2021-04-26,24621.0,25136.0,-2.048854232972629
عیار,صندوق طلای عیار مفید,2021-04-27 12:00:00+03:30,2021-04-27,25110.0,25240.0,-0.5150554675118859
عیار,صندوق طلای عیار مفید,2021-04-28 12:00:00+03:30,2021-04-28,24912.0,25156.0,-0.969947527428844
عیار,صندوق طلای عیار مفید,2021-05-01 12:00:00+03:30,2021-05-01,24234.0,24640.0,-1.6477272727272725
عیار,صندوق طلای عیار مفید,2021-05-02 12:00:00+03:30,2021-05-02,23940.0,23862.0,0.3268795574553684
عیار,صندوق طلای عیار مفید,2021-05-03 12:00:00+03:30,2021-05-03,23668.0,23960.0,-1.2186978297161937
عیار,صندوق طلای عیار مفید,2021-05-05 12:00:00+03:30,2021-05-05,23100.0,23208.0,-0.4653567735263702
عیار,صندوق طلای عیار مفید,2021-05-08 12:00:00+03:30,2021-05-08,23880.0,24077.0,-0.8182082485359472
عیار,صندوق طلای عیار مفید,2021-05-09 12:00:00+03:30,2021-05-09,24150.0,24136.0,0.0580046403712296
عیار,صندوق طلای عیار مفید,2021-05-10 12:00:00+03:30,2021-05-10,25152.0,25107.0,0.1792328832596487
عیار,صندوق طلای عیار مفید,2021-05-11 12:00:00+03:30,2021-05-11,25200.0,25244.0,-0.1742988432894945
عیار,صندوق طلای عیار مفید,2021-05-12 12:00:00+03:30,2021-05-12,25780.0,25748.0,0.1242814975920459
عیار,صندوق طلای عیار مفید,2021-05-15 12:00:00+03:30,2021-05-15,26188.0,26133.0,0.2104618681360731
عیار,صندوق طلای عیار مفید,2021-05-16 12:00:00+03:30,2021-05-16,25920.0,26078.0,-0.6058746836413835
عیار,صندوق طلای عیار مفید,2021-05-17 12:00:00+03:30,2021-05-17,25395.0,25668.0,-1.0635811126694716
عیار,صندوق طلای عیار مفید,2021-05-18 12:00:00+03:30,2021-05-18,25939.0,26015.0,-0.2921391504901018
عیار,صندوق طلای عیار مفید,2021-05-19 12:00:00+03:30,2021-05-19,25250.0,25447.0,-0.774158053994577
عیار,صندوق طلای عیار مفید,2021-05-22 12:00:00+03:30,2021-05-22,25085.0,25508.0,-1.6583032774031676
عیار,صندوق طلای عیار مفید,2021-05-23 12:00:00+03:30,2021-05-23,25555.0,25829.0,-1.0608231058112974
عیار,صندوق طلای عیار مفید,2021-05-24 12:00:00+03:30,2021-05-24,26005.0,26062.0,-0.2187092318317857
عیار,صندوق طلای عیار مفید,2021-05-25 12:00:00+03:30,2021-05-25,26119.0,25888.0,0.8923053152039555
عیار,صندوق طلای عیار مفید,2021-05-26 12:00:00+03:30,2021-05-26,26581.0,26657.0,-0.2851033499643621
عیار,صندوق طلای عیار مفید,2021-05-29 12:00:00+03:30,2021-05-29,27550.0,27631.0,-0.2931489993123665
عیار,صندوق طلای عیار مفید,2021-05-31 12:00:00+03:30,2021-05-31,26978.0,27278.0,-1.0997873744409414
عیار,صندوق طلای عیار مفید,2021-06-01 12:00:00+03:30,2021-06-01,27202.0,27624.0,-1.5276571097596292
عیار,صندوق طلای عیار مفید,2021-06-02 12:00:00+03:30,2021-06-02,27620.0,27663.0,-0.1554422875320825
عیار,صندوق طلای عیار مفید,2021-06-07 12:00:00+03:30,2021-06-07,27383.0,27775.0,-1.4113411341134112
عیار,صندوق طلای عیار مفید,2021-06-08 12:00:00+03:30,2021-06-08,27009.0,27319.0,-1.1347413887770417
عیار,صندوق طلای عیار مفید,2021-06-09 12:00:00+03:30,2021-06-09,27150.0,27506.0,-1.2942630698756634
عیار,صندوق طلای عیار مفید,2021-06-12 12:00:00+03:30,2021-06-12,26500.0,26938.0,-1.625955898730418
عیار,صندوق طلای عیار مفید,2021-06-13 12:00:00+03:30,2021-06-13,27000.0,27181.0,-0.6659063316287113
عیار,صندوق طلای عیار مفید,2021-06-14 12:00:00+03:30,2021-06-14,26777.0,26968.0,-0.7082468110353011
عیار,صندوق طلای عیار مفید,2021-06-15 12:00:00+03:30,2021-06-15,26855.0,27137.0,-1.0391716107159965
عیار,صندوق طلای عیار مفید,2021-06-16 12:00:00+03:30,2021-06-16,27240.0,27373.0,-0.4858802469586818
